coin_id,time_of_price,price
volo-staked-sui,2024-01-01 08:00:00,0.780157161890415400
volo-staked-sui,2024-01-02 08:00:00,0.847148697608270200
volo-staked-sui,2024-01-03 08:00:00,0.908168119707686200
volo-staked-sui,2024-01-04 08:00:00,0.843534307053116600
volo-staked-sui,2024-01-05 08:00:00,0.859337704685098000
volo-staked-sui,2024-01-06 08:00:00,0.895780751546860300
volo-staked-sui,2024-01-07 08:00:00,0.834919411939085500
volo-staked-sui,2024-01-08 08:00:00,0.802530773819945800
volo-staked-sui,2024-01-09 08:00:00,0.866303190358711800
volo-staked-sui,2024-01-10 08:00:00,0.799321010809305800
volo-staked-sui,2024-01-11 08:00:00,0.841059591366633600
volo-staked-sui,2024-01-12 08:00:00,1.090312877884560500
volo-staked-sui,2024-01-13 08:00:00,1.175772042920026700
volo-staked-sui,2024-01-14 08:00:00,1.298959932533074500
volo-staked-sui,2024-01-15 08:00:00,1.269185900759304500
volo-staked-sui,2024-01-16 08:00:00,1.374559848572764600
volo-staked-sui,2024-01-17 08:00:00,1.277064260246988600
volo-staked-sui,2024-01-18 08:00:00,1.295599404612082200
volo-staked-sui,2024-01-19 08:00:00,1.164067359990853000
volo-staked-sui,2024-01-20 08:00:00,1.170899317548847600
volo-staked-sui,2024-01-21 08:00:00,1.103695526143484700
volo-staked-sui,2024-01-22 08:00:00,1.073348381785537600
volo-staked-sui,2024-01-23 08:00:00,1.075012664720289300
volo-staked-sui,2024-01-24 08:00:00,1.184063402520836500
volo-staked-sui,2024-01-25 08:00:00,1.306323156254498800
volo-staked-sui,2024-01-26 08:00:00,1.181621891019414300
volo-staked-sui,2024-01-27 08:00:00,1.457015354481043100
volo-staked-sui,2024-01-28 08:00:00,1.399231539048524600
volo-staked-sui,2024-01-29 08:00:00,1.341753427422576000
volo-staked-sui,2024-01-30 08:00:00,1.571017031721697600
volo-staked-sui,2024-01-31 08:00:00,1.553768576624157600
volo-staked-sui,2024-02-01 08:00:00,1.531945944612529600
volo-staked-sui,2024-02-02 08:00:00,1.537553434992656700
volo-staked-sui,2024-02-03 08:00:00,1.468129333871372300
volo-staked-sui,2024-02-04 08:00:00,1.442650738785117000
volo-staked-sui,2024-02-05 08:00:00,1.472515531444649600
volo-staked-sui,2024-02-06 08:00:00,1.584023687705226000
volo-staked-sui,2024-02-07 08:00:00,1.530854392892513600
volo-staked-sui,2024-02-08 08:00:00,1.558546479182501400
volo-staked-sui,2024-02-09 08:00:00,1.544795514081361400
volo-staked-sui,2024-02-10 08:00:00,1.782503029902308400
volo-staked-sui,2024-02-11 08:00:00,1.747930652793258000
volo-staked-sui,2024-02-12 08:00:00,1.708839204034066300
volo-staked-sui,2024-02-13 08:00:00,1.780114202520102700
volo-staked-sui,2024-02-14 08:00:00,1.877724900622610900
volo-staked-sui,2024-02-15 08:00:00,1.926090309324628000
volo-staked-sui,2024-02-16 08:00:00,1.882881529957027600
volo-staked-sui,2024-02-17 08:00:00,1.827168393310347300
volo-staked-sui,2024-02-18 08:00:00,1.782711753052417500
volo-staked-sui,2024-02-19 08:00:00,1.811639164420529900
volo-staked-sui,2024-02-20 08:00:00,1.789702612278414300
volo-staked-sui,2024-02-21 08:00:00,1.736462710828233600
volo-staked-sui,2024-02-22 08:00:00,1.709212628575641500
volo-staked-sui,2024-02-23 08:00:00,1.739424611568731300
volo-staked-sui,2024-02-24 08:00:00,1.612855954827516800
volo-staked-sui,2024-02-25 08:00:00,1.649806193485211300
volo-staked-sui,2024-02-26 08:00:00,1.662274997562414500
volo-staked-sui,2024-02-27 08:00:00,1.686274106678561000
volo-staked-sui,2024-02-28 08:00:00,1.625529450955530000
volo-staked-sui,2024-02-29 08:00:00,1.605716537383100400
volo-staked-sui,2024-03-01 08:00:00,1.693857044583343000
volo-staked-sui,2024-03-02 08:00:00,1.700520316785065300
volo-staked-sui,2024-03-03 08:00:00,1.636058271004965400
volo-staked-sui,2024-03-04 08:00:00,1.572004531414602500
volo-staked-sui,2024-03-05 08:00:00,1.499907714619278000
volo-staked-sui,2024-03-06 08:00:00,1.391325678148349200
volo-staked-sui,2024-03-07 08:00:00,1.484532582204007600
volo-staked-sui,2024-03-08 08:00:00,1.601453423716381800
volo-staked-sui,2024-03-09 08:00:00,1.565963340092061800
volo-staked-sui,2024-03-10 08:00:00,1.603934822301846000
volo-staked-sui,2024-03-11 08:00:00,1.569413775452322700
volo-staked-sui,2024-03-12 08:00:00,1.594386083040465500
volo-staked-sui,2024-03-13 08:00:00,1.613479175872783300
volo-staked-sui,2024-03-14 08:00:00,1.633889790202575700
volo-staked-sui,2024-03-15 08:00:00,1.584259905852407000
volo-staked-sui,2024-03-16 08:00:00,1.506806501724713600
volo-staked-sui,2024-03-17 08:00:00,1.626984149852128500
volo-staked-sui,2024-03-18 08:00:00,1.604364078414759000
volo-staked-sui,2024-03-19 08:00:00,1.546400273371694200
volo-staked-sui,2024-03-20 08:00:00,1.680040465750421000
volo-staked-sui,2024-03-21 08:00:00,1.773884320966899300
volo-staked-sui,2024-03-22 08:00:00,1.838323811536586500
volo-staked-sui,2024-03-23 08:00:00,1.738073253584421200
volo-staked-sui,2024-03-24 08:00:00,1.674661351129225700
volo-staked-sui,2024-03-25 08:00:00,1.700138555776032000
volo-staked-sui,2024-03-26 08:00:00,1.723232418759588200
volo-staked-sui,2024-03-27 08:00:00,1.892374502258161500
volo-staked-sui,2024-03-28 08:00:00,2.116917573933953000
volo-staked-sui,2024-03-29 08:00:00,2.045187302369749500
volo-staked-sui,2024-03-30 08:00:00,1.927787513084616300
volo-staked-sui,2024-03-31 08:00:00,1.905094229817745300
volo-staked-sui,2024-04-01 08:00:00,1.942140242350243000
volo-staked-sui,2024-04-02 08:00:00,1.961578806338818000
volo-staked-sui,2024-04-03 08:00:00,1.757408290826416800
volo-staked-sui,2024-04-04 08:00:00,1.691907434182223600
volo-staked-sui,2024-04-05 08:00:00,1.704987687110448800
volo-staked-sui,2024-04-06 08:00:00,1.630074796603937500
volo-staked-sui,2024-04-07 08:00:00,1.646691504813914600
volo-staked-sui,2024-04-08 08:00:00,1.657791479942909200
volo-staked-sui,2024-04-09 08:00:00,1.733164706935924000
volo-staked-sui,2024-04-10 08:00:00,1.600076204613565700
volo-staked-sui,2024-04-11 08:00:00,1.538981834044762000
volo-staked-sui,2024-04-12 08:00:00,1.508480857840262400
volo-staked-sui,2024-04-13 08:00:00,1.258590518412836000
volo-staked-sui,2024-04-14 08:00:00,1.075293798341876000
volo-staked-sui,2024-04-15 08:00:00,1.214109137643655000
volo-staked-sui,2024-04-16 08:00:00,1.188009914754298800
volo-staked-sui,2024-04-17 08:00:00,1.238612159512382000
volo-staked-sui,2024-04-18 08:00:00,1.271991238217973400
volo-staked-sui,2024-04-19 08:00:00,1.268763001249828000
volo-staked-sui,2024-04-20 08:00:00,1.357319976680608600
volo-staked-sui,2024-04-21 08:00:00,1.447669179972160400
volo-staked-sui,2024-04-22 08:00:00,1.388080113738780400
volo-staked-sui,2024-04-23 08:00:00,1.408799201461265000
volo-staked-sui,2024-04-24 08:00:00,1.341612484657597900
volo-staked-sui,2024-04-25 08:00:00,1.269904469940232000
volo-staked-sui,2024-04-26 08:00:00,1.241645850562113300
volo-staked-sui,2024-04-27 08:00:00,1.190034802814771600
volo-staked-sui,2024-04-28 08:00:00,1.231297543958016700
volo-staked-sui,2024-04-29 08:00:00,1.234032960873918200
volo-staked-sui,2024-04-30 08:00:00,1.210815984661916900
volo-staked-sui,2024-05-01 08:00:00,1.159026576856926300
volo-staked-sui,2024-05-02 08:00:00,1.162185127743851500
volo-staked-sui,2024-05-03 08:00:00,1.138576490098661500
volo-staked-sui,2024-05-04 08:00:00,1.128179423854402000
volo-staked-sui,2024-05-05 08:00:00,1.106343996193915000
volo-staked-sui,2024-05-06 08:00:00,1.110132792338253100
volo-staked-sui,2024-05-07 08:00:00,1.112830675625596800
volo-staked-sui,2024-05-08 08:00:00,1.095705061916907300
volo-staked-sui,2024-05-09 08:00:00,1.029771985328737300
volo-staked-sui,2024-05-10 08:00:00,1.041117197543346900
volo-staked-sui,2024-05-11 08:00:00,1.021748044202541000
volo-staked-sui,2024-05-12 08:00:00,1.007232796742031400
volo-staked-sui,2024-05-13 08:00:00,1.019204852245726400
volo-staked-sui,2024-05-14 08:00:00,0.982849767691205600
volo-staked-sui,2024-05-15 08:00:00,0.908466115121178500
volo-staked-sui,2024-05-16 08:00:00,1.007358933674073800
volo-staked-sui,2024-05-17 08:00:00,1.041803402861078500
volo-staked-sui,2024-05-18 08:00:00,1.094859176583880700
volo-staked-sui,2024-05-19 08:00:00,1.099012115502099500
volo-staked-sui,2024-05-20 08:00:00,1.047010894161888000
volo-staked-sui,2024-05-21 08:00:00,1.163349188433851800
volo-staked-sui,2024-05-22 08:00:00,1.158559254280398000
volo-staked-sui,2024-05-23 08:00:00,1.123343216961483000
volo-staked-sui,2024-05-24 08:00:00,1.092918535044403700
volo-staked-sui,2024-05-25 08:00:00,1.086484867956893700
volo-staked-sui,2024-05-26 08:00:00,1.078260731905049700
volo-staked-sui,2024-05-27 08:00:00,1.060177563335900700
volo-staked-sui,2024-05-28 08:00:00,1.089848195650463800
volo-staked-sui,2024-05-29 08:00:00,1.047249542937764600
volo-staked-sui,2024-05-30 08:00:00,1.032520246951037300
volo-staked-sui,2024-05-31 08:00:00,1.031750960256843300
volo-staked-sui,2024-06-01 08:00:00,1.044164833507462300
volo-staked-sui,2024-06-02 08:00:00,1.043511746948681000
volo-staked-sui,2024-06-03 08:00:00,1.030898817176707500
volo-staked-sui,2024-06-04 08:00:00,1.057511754492394200
volo-staked-sui,2024-06-05 08:00:00,1.073221339355921100
volo-staked-sui,2024-06-06 08:00:00,1.124001714612695500
volo-staked-sui,2024-06-07 08:00:00,1.131666495786225500
volo-staked-sui,2024-06-08 08:00:00,1.097952953561105200
volo-staked-sui,2024-06-09 08:00:00,1.124238811886078900
volo-staked-sui,2024-06-10 08:00:00,1.111218038561712500
volo-staked-sui,2024-06-11 08:00:00,1.048133632536249100
volo-staked-sui,2024-06-12 08:00:00,1.011566432449262800
volo-staked-sui,2024-06-13 08:00:00,1.036756327803793200
volo-staked-sui,2024-06-14 08:00:00,0.984769651941837200
volo-staked-sui,2024-06-15 08:00:00,0.946466126150129900
volo-staked-sui,2024-06-16 08:00:00,0.959656409008970200
volo-staked-sui,2024-06-17 08:00:00,0.985794211783846600
volo-staked-sui,2024-06-18 08:00:00,0.908749633643680100
volo-staked-sui,2024-06-19 08:00:00,0.814144243340273600
volo-staked-sui,2024-06-20 08:00:00,0.879244153952127800
volo-staked-sui,2024-06-21 08:00:00,0.909315554203104600
volo-staked-sui,2024-06-22 08:00:00,0.935057121852070800
volo-staked-sui,2024-06-23 08:00:00,0.907012744405215000
volo-staked-sui,2024-06-24 08:00:00,0.895357620514735800
volo-staked-sui,2024-06-25 08:00:00,0.912657043948358200
volo-staked-sui,2024-06-26 08:00:00,0.894764387381220500
volo-staked-sui,2024-06-27 08:00:00,0.845006917316243000
volo-staked-sui,2024-06-28 08:00:00,0.849781099757505900
volo-staked-sui,2024-06-29 08:00:00,0.804662207554046200
volo-staked-sui,2024-06-30 08:00:00,0.795686466438227900
volo-staked-sui,2024-07-01 08:00:00,0.835716646636779700
volo-staked-sui,2024-07-02 08:00:00,0.822591034091697600
volo-staked-sui,2024-07-03 08:00:00,0.839721299165584800
volo-staked-sui,2024-07-04 08:00:00,0.790214697397408600
volo-staked-sui,2024-07-05 08:00:00,0.687850104728169900
volo-staked-sui,2024-07-06 08:00:00,0.656633889141303700
volo-staked-sui,2024-07-07 08:00:00,0.708043204259200300
volo-staked-sui,2024-07-08 08:00:00,0.651825016135566200
volo-staked-sui,2024-07-09 08:00:00,0.686077750532263900
volo-staked-sui,2024-07-10 08:00:00,0.755516245205592500
volo-staked-sui,2024-07-11 08:00:00,0.751328991741393400
volo-staked-sui,2024-07-12 08:00:00,0.770645775886768600
volo-staked-sui,2024-07-13 08:00:00,0.763217330936366100
volo-staked-sui,2024-07-14 08:00:00,0.774346888053404300
volo-staked-sui,2024-07-15 08:00:00,0.823316249265962000
volo-staked-sui,2024-07-16 08:00:00,0.863553899073269400
volo-staked-sui,2024-07-17 08:00:00,0.887985030262124000
volo-staked-sui,2024-07-18 08:00:00,0.860318629120081500
volo-staked-sui,2024-07-19 08:00:00,0.827195689914352900
volo-staked-sui,2024-07-20 08:00:00,0.871537061067709800
volo-staked-sui,2024-07-21 08:00:00,0.868223257152482700
volo-staked-sui,2024-07-22 08:00:00,0.877847010251595000
volo-staked-sui,2024-07-23 08:00:00,0.850514255580241500
volo-staked-sui,2024-07-24 08:00:00,0.832400661578849200
volo-staked-sui,2024-07-25 08:00:00,0.787166622618197400
volo-staked-sui,2024-07-26 08:00:00,0.765946540461549500
volo-staked-sui,2024-07-27 08:00:00,0.804562866123136200
volo-staked-sui,2024-07-28 08:00:00,0.804819771802751500
volo-staked-sui,2024-07-29 08:00:00,0.764188879931329300
volo-staked-sui,2024-07-30 08:00:00,0.756667700360209500
volo-staked-sui,2024-07-31 08:00:00,0.723234750799685400
volo-staked-sui,2024-08-01 08:00:00,0.722372918307179900
volo-staked-sui,2024-08-02 08:00:00,0.711612111452557400
volo-staked-sui,2024-08-03 08:00:00,0.650498607124321800
volo-staked-sui,2024-08-04 08:00:00,0.623332934830349700
volo-staked-sui,2024-08-05 08:00:00,0.587477168661135600
volo-staked-sui,2024-08-06 08:00:00,0.546931077927178000
volo-staked-sui,2024-08-07 08:00:00,0.613418113215353000
volo-staked-sui,2024-08-08 08:00:00,0.629845469631425400
volo-staked-sui,2024-08-09 08:00:00,0.874203728583463700
volo-staked-sui,2024-08-10 08:00:00,0.874487271524342000
volo-staked-sui,2024-08-11 08:00:00,0.940453312528027800
volo-staked-sui,2024-08-12 08:00:00,0.893620202748790200
volo-staked-sui,2024-08-13 08:00:00,1.037370207073453000
volo-staked-sui,2024-08-14 08:00:00,0.977199754231775500
volo-staked-sui,2024-08-15 08:00:00,0.950468666487740800
volo-staked-sui,2024-08-16 08:00:00,0.860741678485405300
volo-staked-sui,2024-08-17 08:00:00,0.831570212892101400
volo-staked-sui,2024-08-18 08:00:00,0.848660578628010400
volo-staked-sui,2024-08-19 08:00:00,0.843039656013274000
volo-staked-sui,2024-08-20 08:00:00,0.933730537020835700
volo-staked-sui,2024-08-21 08:00:00,0.892754295381619800
volo-staked-sui,2024-08-22 08:00:00,0.871078940962262300
volo-staked-sui,2024-08-23 08:00:00,0.871740306343959600
volo-staked-sui,2024-08-24 08:00:00,1.037338771026036700
volo-staked-sui,2024-08-25 08:00:00,1.041210628865896400
volo-staked-sui,2024-08-26 08:00:00,1.019448832349173500
volo-staked-sui,2024-08-27 08:00:00,0.950485054628016900
volo-staked-sui,2024-08-28 08:00:00,0.869269218521432200
volo-staked-sui,2024-08-29 08:00:00,0.832933832516645900
volo-staked-sui,2024-08-30 08:00:00,0.823525402478669700
volo-staked-sui,2024-08-31 08:00:00,0.852660320480553300
volo-staked-sui,2024-09-01 08:00:00,0.816059759631214100
volo-staked-sui,2024-09-02 08:00:00,0.782824552365313800
volo-staked-sui,2024-09-03 08:00:00,0.804039442034903900
volo-staked-sui,2024-09-04 08:00:00,0.803929272786453800
volo-staked-sui,2024-09-05 08:00:00,0.829453572589566400
volo-staked-sui,2024-09-06 08:00:00,0.815748513705056000
volo-staked-sui,2024-09-07 08:00:00,0.857831172064712400
volo-staked-sui,2024-09-08 08:00:00,0.911741462322548600
volo-staked-sui,2024-09-09 08:00:00,0.959565168596446400
volo-staked-sui,2024-09-10 08:00:00,0.975231006823839100
volo-staked-sui,2024-09-11 08:00:00,0.941039267021187700
volo-staked-sui,2024-09-12 08:00:00,0.953048954296660600
volo-staked-sui,2024-09-13 08:00:00,1.063415827523659200
volo-staked-sui,2024-09-14 08:00:00,1.054199401527062000
volo-staked-sui,2024-09-15 08:00:00,1.066006275704135000
volo-staked-sui,2024-09-16 08:00:00,1.109511108198798700
volo-staked-sui,2024-09-17 08:00:00,1.070618021256079000
volo-staked-sui,2024-09-18 08:00:00,1.196412200865835800
volo-staked-sui,2024-09-19 08:00:00,1.328563920390114300
volo-staked-sui,2024-09-20 08:00:00,1.422225938605723400
volo-staked-sui,2024-09-21 08:00:00,1.500470750626492000
volo-staked-sui,2024-09-22 08:00:00,1.529236080038850700
volo-staked-sui,2024-09-23 08:00:00,1.619362233151255800
volo-staked-sui,2024-09-24 08:00:00,1.573935944740713700
volo-staked-sui,2024-09-25 08:00:00,1.792010773716910200
volo-staked-sui,2024-09-26 08:00:00,1.731892520033089000
volo-staked-sui,2024-09-27 08:00:00,1.693860924159407400
volo-staked-sui,2024-09-28 08:00:00,1.702436374963759000
volo-staked-sui,2024-09-29 08:00:00,1.725203040384099900
volo-staked-sui,2024-09-30 08:00:00,1.809240580246659600
volo-staked-sui,2024-10-01 08:00:00,1.821853326850024800
volo-staked-sui,2024-10-02 08:00:00,1.813100086457397200
volo-staked-sui,2024-10-03 08:00:00,1.888977857237916000
volo-staked-sui,2024-10-04 08:00:00,1.710142088959031500
volo-staked-sui,2024-10-05 08:00:00,1.818705720011615500
volo-staked-sui,2024-10-06 08:00:00,1.803092719593120100
volo-staked-sui,2024-10-07 08:00:00,1.888608813180571000
volo-staked-sui,2024-10-08 08:00:00,2.086422979875572000
volo-staked-sui,2024-10-09 08:00:00,2.042120860433070000
volo-staked-sui,2024-10-10 08:00:00,1.925698617666480300
volo-staked-sui,2024-10-11 08:00:00,1.879465189804099700
volo-staked-sui,2024-10-12 08:00:00,2.111037738550890700
volo-staked-sui,2024-10-13 08:00:00,2.303430172351927500
volo-staked-sui,2024-10-14 08:00:00,2.402120471047967000
volo-staked-sui,2024-10-15 08:00:00,2.315838403538665400
volo-staked-sui,2024-10-16 08:00:00,2.107686715727176000
volo-staked-sui,2024-10-17 08:00:00,2.135307425915537000
volo-staked-sui,2024-10-18 08:00:00,2.078067586743198000
volo-staked-sui,2024-10-19 08:00:00,2.186800706533638600
volo-staked-sui,2024-10-20 08:00:00,2.121982361506657000
volo-staked-sui,2024-10-21 08:00:00,2.188589661931829200
volo-staked-sui,2024-10-22 08:00:00,2.070791049950529300
volo-staked-sui,2024-10-23 08:00:00,1.988644935167512200
volo-staked-sui,2024-10-24 08:00:00,2.031768449854314000
volo-staked-sui,2024-10-25 08:00:00,1.991150183739992300
volo-staked-sui,2024-10-26 08:00:00,1.790706399476102000
volo-staked-sui,2024-10-27 08:00:00,1.854139991838959400
volo-staked-sui,2024-10-28 08:00:00,1.809057637521766400
volo-staked-sui,2024-10-29 08:00:00,1.837899476845844800
volo-staked-sui,2024-10-30 08:00:00,2.143216892816640000
volo-staked-sui,2024-10-31 08:00:00,2.158370982657785000
volo-staked-sui,2024-11-01 08:00:00,2.038339477495059000
volo-staked-sui,2024-11-02 08:00:00,2.062866372238859400
volo-staked-sui,2024-11-03 08:00:00,1.974437822727304500
volo-staked-sui,2024-11-04 08:00:00,2.011954078879863300
volo-staked-sui,2024-11-05 08:00:00,1.916641449170907200
volo-staked-sui,2024-11-06 08:00:00,2.078123886537742500
volo-staked-sui,2024-11-07 08:00:00,2.384108768680817000
volo-staked-sui,2024-11-08 08:00:00,2.392741902829426300
volo-staked-sui,2024-11-09 08:00:00,2.369926623570463000
volo-staked-sui,2024-11-10 08:00:00,2.863719390696742000
volo-staked-sui,2024-11-11 08:00:00,3.129490355031319600
volo-staked-sui,2024-11-12 08:00:00,3.356997285894400400
volo-staked-sui,2024-11-13 08:00:00,3.342753483362965700
volo-staked-sui,2024-11-14 08:00:00,3.399406693506748400
volo-staked-sui,2024-11-15 08:00:00,3.467812369308660400
volo-staked-sui,2024-11-16 08:00:00,3.744080233569671500
volo-staked-sui,2024-11-17 08:00:00,3.880265667402947600
volo-staked-sui,2024-11-18 08:00:00,3.927463565705408000
volo-staked-sui,2024-11-19 08:00:00,3.832017238024633300
volo-staked-sui,2024-11-20 08:00:00,3.863224152707365600
volo-staked-sui,2024-11-21 08:00:00,3.667682275600048200
volo-staked-sui,2024-11-22 08:00:00,3.777049850435280700
volo-staked-sui,2024-11-23 08:00:00,3.689277637695635500
volo-staked-sui,2024-11-24 08:00:00,3.539418086944844600
volo-staked-sui,2024-11-25 08:00:00,3.523088110106015400
volo-staked-sui,2024-11-26 08:00:00,3.297722993585486600
volo-staked-sui,2024-11-27 08:00:00,3.556053673948606000
volo-staked-sui,2024-11-28 08:00:00,3.550506931079132000
volo-staked-sui,2024-11-29 08:00:00,3.564535670564081000
